gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene
Strep_C149797	Strep_C149797A104	2	0.014285714285714285	A0A1X4GNE5	N0CTL5	A0A1W5XME3,A0A1D7VGZ0,A0A2N9BFJ4	135	138
Strep_C150602	Strep_C150602A24	3	0.02142857142857143	A0A3S8XUX8	A0A494UMZ0	A0A1W5XME8,A0A1D7VH02,B4V441	129	140
Strep_C150739	Strep_C150739A31	3	0.02142857142857143	A0A3S8YCE7	A0A7G7BJP4	A0A1U9P186,A0A5P2DPD5,A0A1V0R0G9	124	131
Strep_C151306	Strep_C151306A18	2	0.014285714285714285	A0A3G4VS17	A0A7R8NLK8	A0A7H8ZZ91,A0A1V0U714,N0CJ58	130	133
Strep_C151873	Strep_C151873A38	2	0.014285714285714285	A0A7H8ZPF1	D7BQQ5	A0A2N9B8V1,A0A2Z5K5F8,A0A3Q8VTY1	137	140
Strep_C151892	Strep_C151892A18	6	0.04285714285714286	A0A0G3UK56	G2N9B4	A0A0N6ZUA9,A0A3S8XXD6,A0A5P9WTM2	107	136
Strep_C152220	Strep_C152220A4	8	0.05714285714285714	A0A0U3KP12	A0A3G4VW36	A0A2R4JI71,A0A1S6JJW6,A0A0U3ESU5	99	140
Strep_C152669	Strep_C152669A16	2	0.014285714285714285	A0A0F7N885	A0A2Z4J2S4	A0A0M4DTS8,A0A6G9FTR6,A0A3Q8VUT2	134	140
Strep_C152844	Strep_C152844A21	2	0.014285714285714285	A0A0M4DVJ3	A0A5P2USI4	A0A3Q8VVP8,A0A0N6ZPF3,A0A0U3LP75	130	135
Strep_C153301	Strep_C153301A18	2	0.014285714285714285	A0A3G4W1N9	A0A3S9ZR45	A0A1V0U5P7,A0A7H9A2F8,D7BY53	134	136
Strep_C153745	Strep_C153745A17	8	0.05714285714285714	A0A5P2DL92	A0A345HJG6	A0A0U3LPZ6,B1W4A5,A0A7H8ZZP0	122	140
Strep_C154092	Strep_C154092A33	3	0.02142857142857143	A0A1U9NWZ3	G2P7G7	A0A5P2DHS4,A0A2K8PLS9,A0A1V0R4M2	126	136
Strep_C154912	Strep_C154912A15	2	0.014285714285714285	A0A0F7VQR4	A0A5R9M7H6	B4V1M7,A0A3G4VXF4,A0A2S2GBK1	130	140
Strep_C154959	Strep_C154959A16	2	0.014285714285714285	A0A0F7NDF5	A0A5P8JZM1	A0A0U3M7W1,A0A1L6PRI2,A0A1L7GBN1	133	138
Strep_C155463	Strep_C155463A23	3	0.02142857142857143	A0A0N6ZH47	A0A3S8VWA4	A0A1L7GK65,A0A7G6XFN0,A0A1U9P3H6	124	139
Strep_C155534	Strep_C155534A4	3	0.02142857142857143	A0A7H0NPQ2	A0A7L4Y1G5	A0A0F7W516,A0A0C5GCJ9,A0A0F7N317	130	140
Strep_C155583	Strep_C155583A18	2	0.014285714285714285	A0A3G4W0U9	A0A7H8NDC2	A0A0U3M301,A0A1L6PUG4,A0A1V0UGG4	136	140
Strep_C15586	Strep_C15586A0	1	0.007142857142857143	D7C6J5	A0A0B5IBL1	Q82KX8,S5VBC6,A0A5J6IB35	139	139
Strep_C15602	Strep_C15602A0	1	0.007142857142857143	Q82LU8	A0A1D8G993	G2NMS9,A0A089XBT2,A0A5P8KE22	136	136
Strep_C156302	Strep_C156302A33	3	0.02142857142857143	A0A344TVG8	B4VAR5	N0CX75,A0A7R8NWM6,A0A6N9UZE5	128	140
Strep_C15631	Strep_C15631A38	2	0.014285714285714285	A0A7H8ZSF5	A0A0K2AW09	A0A516RB87,D7CGD7,Q82EE9	136	138
Strep_C15660	Strep_C15660A15	2	0.014285714285714285	A0A0F7VVF6	A0A5R9M6D8	A0A7G6XHW9,A0A1L7GI11,D7BQS2	138	140
Strep_C156708	Strep_C156708A16	2	0.014285714285714285	A0A3Q8URK5	A0A7L7M9Z5	A0A0M4D6B4,A0A6G9FH20,A0A1D7VE30	135	140
Strep_C15680	Strep_C15680A19	2	0.014285714285714285	A0A3G4W1K0	D7C8M8	A0A7H8ZMD4,A0A1V0UI21,D7C7T1	140	139
Strep_C156853	Strep_C156853A42	17	0.12142857142857143	A0A191V9V3	A0A0K2AZ91	B1VZ14,A0A1V0UMU9,A0A0M4EBU4	148	139
Strep_C157036	Strep_C157036A17	3	0.02142857142857143	A0A3G4VS02	A0A3G2JGP7	A0A1H4MLB8,A0A222SUG2,G2NWJ0	126	138
Strep_C15705	Strep_C15705A40	2	0.014285714285714285	A0A7H8ZR56	A0A1D8G370	D7C7T2,D7C8V7,L8EYS4	146	139
Strep_C15724	Strep_C15724A0	1	0.007142857142857143	D7CEQ2	A0A7H8IRC6	Q82EL5,S5VK05,A0A0B5DEW3	146	138
Strep_C157273	Strep_C157273A103	2	0.014285714285714285	A0A7L4Z5Z3	Q82JA8	A0A3G4W113,B4V2N5,A0A0U3D6W8	133	140
Strep_C157953	Strep_C157953A4	6	0.04285714285714286	A0A1W5YZ69	A0A1W7CW25	A0A3S9MC75,A0A1D7YAE6,A0A3Q8VUP7	113	140
Strep_C15863	Strep_C15863A0	1	0.007142857142857143	D7CGT0	A0A2S1SNA8	Q829U4,N0CLD9,A0A3S8X1E2	193	140
Strep_C158933	Strep_C158933A0	109	0.7785714285714286	A0A1Z2L2N3	D7C349	A0A285DD26,A0A1W5Z0A3,A0A6G9H1G7	15	140
Strep_C159150	Strep_C159150A18	2	0.014285714285714285	B4VFW3	A0A2K8PL61	N0CN08,A0A7R8NHY2,D7CID8	136	138
Strep_C159527	Strep_C159527A0	62	0.44285714285714284	A0A0D4DWW9	Q827W0	A0A3S8XXF1,A0A494URI2,A0A1X4H3B1	16	140
Strep_C159744	Strep_C159744A83	3	0.02142857142857143	A0A5P2CGN7	A0A2Z4J6H6	A0A1D7VJD5,A0A1W5XK83,A0A1V0U699	131	135
Strep_C159754	Strep_C159754A17	2	0.014285714285714285	A0A3G4W4L4	A0A345HWW6	A0A0U3LN32,A0A1L6PDW7,N0D5E9	129	132
Strep_C159870	Strep_C159870A36	2	0.014285714285714285	A0A1V0U733	A0A5P2C3S4	A0A2K9EZM1,A0A3S8VKI2,N0CMQ7	131	134
Strep_C160325	Strep_C160325A1	15	0.10714285714285714	N0CLH6	A0A385DJ37	A0A1X4H3S3,A0A7L4YVK0,A0A1B1B4P4	72	140
Strep_C160629	Strep_C160629A64	2	0.014285714285714285	A0A5B7UVS5	G2NIA2	D7C8R2,Q82FH0,S5UTV1	133	133
Strep_C160649	Strep_C160649A22	3	0.02142857142857143	A0A1L6PJ53	G2P9D4	A0A3Q8VUU2,A0A346C451,A0A0N6ZLS9	127	140
Strep_C161107	Strep_C161107A15	2	0.014285714285714285	A0A0F7W703	A0A7L5T3H7	B4V655,A0A3G4VPI5,A0A0M4DF88	126	137
Strep_C161190	Strep_C161190A16	18	0.12857142857142856	A0A3Q8VV38	D7BQS1	A0A7H8T7J9,Q82DQ2,A0A1B1MF71	54	140
Strep_C161217	Strep_C161217A46	4	0.02857142857142857	A0A2N9B8X9	B1W4W0	A0A5B7UXL7,A0A516RBT5,A0A1D7VEJ1	129	139
Strep_C161996	Strep_C161996A18	2	0.014285714285714285	A0A3G4VUE0	A0A385DAZ5	A0A0M4DN38,A0A1W5Z078,A0A1L6PL96	135	139
Strep_C162296	Strep_C162296A5	4	0.02857142857142857	N0CQV5	A0A7H1B924	A0A0N6ZP00,A0A3Q8VUB0,A0A7H0NL48	105	113
Strep_C162792	Strep_C162792A16	3	0.02142857142857143	A0A0F7N9M2	A0A5P9WLI6	A0A1X4GT71,A0A7L4Z5X3,A0A0G3UR33	136	140
Strep_C163740	Strep_C163740A20	3	0.02142857142857143	A0A1W5Z9W9	A0A291Q730	A0A3G4VPK3,B4VBB3,A0A1D7VKI9	141	130
Strep_C164922	Strep_C164922A0	1	0.007142857142857143	Q827J2	A0A1U9R1F9	G2NRY7,A0A0C5FTR7,A0A7G7BT57	114	114
Strep_C165040	Strep_C165040A4	4	0.02857142857142857	A0A7H0NL31	A0A0F7FUA3	A0A3Q8URS0,A0A0F7N607,A0A2K9FHL9	127	140
Strep_C165259	Strep_C165259A9	4	0.02857142857142857	A0A1W5Z0R7	A0A7H8MR38	A0A1V0RBP9,A0A7G6XV48,A0A1U9P9X2	125	137
Strep_C165321	Strep_C165321A16	2	0.014285714285714285	A0A3Q8ULU1	A0A7M2SU31	A0A3G4W508,B4VCQ0,A0A1U9NU48	134	138
Strep_C167888	Strep_C167888A2	11	0.07857142857142857	G2NFU3	A0A0G3UNR9	A0A6I6N1L8,A0A6M4PGY3,A0A2R4JFF9	99	139
Strep_C168489	Strep_C168489A2	24	0.17142857142857143	A0A1B1AQG0	A0A0A8EU54	A0A1S6J8S6,A0A6G5RHH6,A0A143C461	63	140
Strep_C168803	Strep_C168803A22	3	0.02142857142857143	A0A1L6PHN6	A0A5R9M812	A0A5P2BFA7,A0A3Q8USW3,A0A0F7NCR1	121	129
Strep_C169116	Strep_C169116A31	3	0.02142857142857143	A0A1L6PJS4	A0A0K2AVV2	A0A7L4Z2D8,A0A1X4GSH0,A0A0C5GEF7	127	136
Strep_C16921	Strep_C16921A0	1	0.007142857142857143	D7CCF9	A0A7R8NZQ7	Q82JM2,S5VA35,A0A5Q0LAP7	144	140
Strep_C169853	Strep_C169853A83	3	0.02142857142857143	A0A5P2CEA1	A0A2N9BGJ3	A0A0C5G0I5,A0A0F7W3M0,A0A0M3QNP3	132	140
Strep_C170356	Strep_C170356A83	3	0.02142857142857143	A0A5P2BI70	A0A0M4DAB9	A0A3Q8UT12,A0A0F7N6J7,A0A3G4VYJ3	129	140
Strep_C170954	Strep_C170954A15	2	0.014285714285714285	A0A0F7N586	A0A0A8ERV1	A0A1W5Z5H9,A0A0M4DZS6,A0A7H8ZW78	133	138
Strep_C171392	Strep_C171392A2	10	0.07142857142857142	A0A0U3BEE8	A0A6I6WGB9	A0A3Q8W531,A0A2K8PE97,A0A1U9P1H7	104	138
Strep_C171527	Strep_C171527A4	11	0.07857142857142857	A0A0U3LHH0	D7BQU9	A0A345HNN2,A0A5P2BXH0,A0A6G9GY96	69	140
Strep_C172204	Strep_C172204A41	7	0.05	A0A494V6Y0	B1VXX9	A0A0M5IW06,A0A1L6PFR4,A0A0U3KCH7	103	140
Strep_C17305	Strep_C17305A0	1	0.007142857142857143	D7C120	A0A2S1SVT6	Q82DG5,A0A089XA11,A0A6I6FJP0	134	133
Strep_C173218	Strep_C173218A31	6	0.04285714285714286	A0A1V0R153	A0A5J6J849	A0A1L6PLD8,A0A6N9VDH3,B1VSG7	115	131
Strep_C173690	Strep_C173690A1	81	0.5785714285714286	A0A1B1AQR8	A0A0F7FSW0	A0A516RC11,A0A3S8WD79,A0A0K2AX71	19	139
Strep_C175781	Strep_C175781A28	9	0.06428571428571428	A0A5J6J565	D7BQV6	A0A5P2XE78,A0A5J6HHA8,A0A1P8TGZ5	81	140
Strep_C175782	Strep_C175782A84	3	0.02142857142857143	A0A5P2CKB4	D7CER0	A0A0F7N3Q8,A0A3Q8UNW9,B4V3J4	129	140
Strep_C175964	Strep_C175964A4	5	0.03571428571428571	A0A7R8NY00	A0A1W7CUM3	A0A0M5IQ44,A0A291QGB0,A0A6G9FEM4	118	140
Strep_C176348	Strep_C176348A4	5	0.03571428571428571	A0A1W5YXW2	D7CHJ5	N0D2B9,A0A7R8RYU8,A0A1V0UGF8	106	140
Strep_C176808	Strep_C176808A1	37	0.2642857142857143	A0A7T7L1I7	A0A6I6WAD0	A0A1L6PRN9,N0CJR6,A0A7H8ZYK8	46	139
Strep_C176829	Strep_C176829A34	4	0.02857142857142857	A0A346C5E0	A0A6G9GXU9	A0A1H4PKF9,G2P1H4,A0A222SWC8	126	140
Strep_C177012	Strep_C177012A28	8	0.05714285714285714	A0A5P2DFC5	B4VA68	A0A7M2SVH7,A0A6M4PNY2,A0A1A9ITS2	81	140
Strep_C177950	Strep_C177950A4	6	0.04285714285714286	A0A0U3LVY3	A0A6I6WEE7	A0A0C5G6N3,A0A0F7VXP4,A0A0K2AZ59	128	140
Strep_C178209	Strep_C178209A23	2	0.014285714285714285	A0A0N6ZKQ8	A0A191V0H1	A0A5J6GF49,A0A291QC57,D7C8Q1	132	134
Strep_C178629	Strep_C178629A19	4	0.02857142857142857	A0A0K2AX19	D7BQV8	A0A1W5YZA2,A0A7H8ZP97,A0A0M4DSB1	107	139
Strep_C178636	Strep_C178636A30	7	0.05	A0A7G6XKI3	D7C1D6	A0A1W5Z051,A0A1L6PJ38,A0A0U3BD91	106	140
Strep_C17867	Strep_C17867A0	1	0.007142857142857143	D7C586	A0A7L7MD38	Q82BZ2,A0A089X5B4,A0A5Q0LIV2	144	137
Strep_C179013	Strep_C179013A15	2	0.014285714285714285	A0A0C5FPR6	A0A5B8J5X2	D7C5A2,Q82BW5,S5VFX4	139	140
Strep_C179222	Strep_C179222A29	9	0.06428571428571428	A0A2K8PE37	D7BQW7	A0A143C4Q7,A0A5J6I7F1,A0A514JUA6	89	140
Strep_C179470	Strep_C179470A16	2	0.014285714285714285	A0A3S8VMU2	A0A0F7FT78	A0A7G6XMD1,A0A1L7GE27,N0CLR6	136	139
Strep_C179815	Strep_C179815A16	3	0.02142857142857143	A0A3S8VWH8	N0D3C6	B4V1P6,A0A5J6J929,A0A3G4VZ79	114	140
Strep_C179965	Strep_C179965A23	3	0.02142857142857143	A0A346C0M8	A0A291Q8K8	A0A7G6XLQ2,A0A1V0R426,A0A1L7GEH1	122	139
Strep_C179971	Strep_C179971A2	23	0.16428571428571428	A0A1V0UF20	A0A2K8PE57	A0A346C4Z8,A0A6I6NDV6,Q82DP0	57	140
Strep_C180638	Strep_C180638A0	111	0.7928571428571428	A0A1V0UFE1	A0A0F7FUL7	A0A1U9P150,B4V506,A0A344TV41	14	140
Strep_C18110	Strep_C18110A19	2	0.014285714285714285	A0A3G4VS93	A0A2K8PL94	D7BR02,Q829A8,S5UNN0	142	139
Strep_C181115	Strep_C181115A5	5	0.03571428571428571	A0A7R8NQ78	A0A1Z1WFD0	A0A0U3M3N2,A0A7H0NKG4,A0A1L6PJR1	96	113
Strep_C181306	Strep_C181306A29	3	0.02142857142857143	A0A1D7YD04	A0A5P2AS27	A0A1W5Z0P4,A0A0M4E605,A0A1D7VEQ4	133	140
Strep_C181501	Strep_C181501A1	44	0.3142857142857143	A0A0U3PR21	D7BQV2	A0A0M3QMD7,A0A516RBZ1,A0A1W5YZA7	21	139
Strep_C18174	Strep_C18174A15	2	0.014285714285714285	A0A0F7W586	A0A5Q0LK67	D7BWY5,Q827U8,S5UZN1	139	140
Strep_C181758	Strep_C181758A3	38	0.2714285714285714	A0A089X0E0	A0A0F7FP11	A0A291Q3H5,A0A5J6GRS1,A0A7T7L1G0	46	138
Strep_C18303	Strep_C18303A0	1	0.007142857142857143	D7C3B1	A0A7H8IL48	Q82BM4,S5UU75,A0A6I6SNJ7	129	129
Strep_C183704	Strep_C183704A6	3	0.02142857142857143	A0A1H4QFJ2	A0A7H8H2V5	A0A3G4VVT8,A0A0G3UL55,A0A6G9FIQ5	133	140
Strep_C183770	Strep_C183770A47	6	0.04285714285714286	A0A1P8TM76	Q82AL5	A0A0F7W5M4,A0A1D7YGX6,A0A514JVT7	101	139
Strep_C183867	Strep_C183867A9	5	0.03571428571428571	A0A6N9VDD6	A0A0F7VWZ0	A0A7G6XFG1,A0A5J6J1T7,A0A1U9P9I1	124	140
Strep_C184020	Strep_C184020A2	23	0.16428571428571428	A0A0M4DU95	A0A0F7FUN7	A0A291QCS4,A0A346C209,A0A3Q9C358	56	140
Strep_C184832	Strep_C184832A18	11	0.07857142857142857	A0A3S8XUI6	A0A7G1NH62	A0A0B5I696,A0A1L7GE07,A0A5P1ZK93	87	140
Strep_C185605	Strep_C185605A4	12	0.08571428571428572	A0A7H8T4L1	A0A1Z2L021	N0CZI5,B1VYW8,A0A0M3QLY1	131	139
Strep_C186039	Strep_C186039A87	3	0.02142857142857143	A0A5P2CCX5	N0CMI0	A0A1V0U6J9,A0A7H8ZYX5,D7BU46	137	135
Strep_C186249	Strep_C186249A30	3	0.02142857142857143	A0A1U9NVX2	A0A0F7FQ84	A0A5B7UQA9,A0A516R5E0,Q829T2	125	140
Strep_C186771	Strep_C186771A22	6	0.04285714285714286	A0A5J6IDY9	A0A2K8PH52	A0A7R8NQ45,A0A7H0NMB5,N0CWH8	115	133
Strep_C187049	Strep_C187049A19	6	0.04285714285714286	A0A5P9WJ39	A0A7L7M883	A0A291QFP0,A0A3Q8V3L1,A0A5J6GCW3	104	138
Strep_C187643	Strep_C187643A8	29	0.20714285714285716	A0A5Q0LIW4	Q829V9	A0A221P7Y4,A0A1S6JEG5,A0A346BY58	58	139
Strep_C188187	Strep_C188187A1	39	0.2785714285714286	A0A1Z1W6D5	D7BWE3	A0A0U3LST6,A0A1W5Z7D8,A0A0M4DPK5	43	140
Strep_C188332	Strep_C188332A6	3	0.02142857142857143	A0A1H4TLX1	A0A1D7VSX3	A0A221P2V2,A0A6H0CR30,A0A0F7ND71	121	134
Strep_C188491	Strep_C188491A34	9	0.06428571428571428	A0A2R4T7Q1	A0A3Q9FWF5	A0A1S6J7K6,A0A346C622,A0A143C5N0	87	140
Strep_C18890	Strep_C18890A0	1	0.007142857142857143	D7BTE3	A0A7H8H1F7	Q82I71,S5V0E7,A0A5J6I7I3	140	140
Strep_C189355	Strep_C189355A0	41	0.29285714285714287	A0A7H8ZMZ2	A0A0A8EJN5	A0A2U9P870,A0A221P2K2,A0A1B1AS07	40	140
Strep_C189844	Strep_C189844A4	9	0.06428571428571428	A0A1W5YZA1	D7BQV3	A0A143C4I2,A0A191V273,A0A1B1MF67	95	140
Strep_C19020	Strep_C19020A18	2	0.014285714285714285	B4VEB7	G2P000	A0A7H8ZSF9,A0A1V0UE62,D7CHQ8	137	139
Strep_C190661	Strep_C190661A20	3	0.02142857142857143	A0A3S8XPW9	A0A387HJR2	A0A7G1P2Q9,A0A7T7KY19,A0A0F7VY67	111	123
Strep_C190902	Strep_C190902A22	3	0.02142857142857143	A0A0N6ZKQ9	D7C8Q0	N0CYC0,A0A6N9VFZ3,A0A0M4DTL8	126	139
Strep_C19203	Strep_C19203A0	1	0.007142857142857143	D7CGG0	A0A7T1T6C4	Q82EC7,A0A0A8ES01,A0A6M4PLQ5	125	125
Strep_C192290	Strep_C192290A2	14	0.1	A0A2S2GAT4	A0A0F7FX93	A0A6H0CRH5,A0A7H0ID49,A0A1Z1WHE5	74	140
Strep_C192548	Strep_C192548A0	128	0.9142857142857143	A0A0B5DNG5	D7BQU1	A0A0F7FUI3,A0A1W7CWA2,A0A6I6WJQ4	7	139
Strep_C192565	Strep_C192565A23	7	0.05	A0A1B1AQN8	G2ND68	A0A1W5XPQ3,A0A0D4DRU9,J1ZVV2	99	139
Strep_C193656	Strep_C193656A11	22	0.15714285714285714	A0A1S6J5T5	D7C8J8	A0A1A9J464,A0A7G1P059,C9Z0G8	53	140
Strep_C193953	Strep_C193953A6	29	0.20714285714285716	A0A7G8K7W4	A0A5B7UP22	A0A2Z4J6G1,A0A1B1M5X3,A0A0U3PSP3	41	140
Strep_C194114	Strep_C194114A4	9	0.06428571428571428	B1VS41	A0A6I6SEM7	A0A1U9NZR8,A0A7G6XK84,A0A2K8PFC9	95	140
Strep_C194217	Strep_C194217A18	8	0.05714285714285714	A0A0K2AWS5	D7BQL3	A0A7H8ZQH0,A0A7H0NJ07,A0A1V0UEN5	96	140
Strep_C194503	Strep_C194503A4	13	0.09285714285714286	A0A1L6PG90	A0A0F7FYB3	A0A291QGV7,A0A5Q0LC56,A0A3S8WFJ8	62	139
Strep_C194702	Strep_C194702A3	5	0.03571428571428571	A0A1L6PN48	A0A7H8N8E5	A0A2K8PKG2,A0A5P2UMC8,A0A5P2DI66	119	139
Strep_C194797	Strep_C194797A11	15	0.10714285714285714	A0A0C5FNZ1	D7CEY3	A0A0U3CY69,A0A7H0NR13,A0A1L6PQ90	101	140
Strep_C194849	Strep_C194849A44	7	0.05	A0A5J6GDR0	A0A0A8EH11	L8ETG8,A0A7T7I3Q0,A0A516REP2	112	140
Strep_C19490	Strep_C19490A16	2	0.014285714285714285	A0A0F7N9B2	A0A221P299	B4V1B1,A0A3G4W0A5,A0A7H8ZPP7	136	139
Strep_C19521	Strep_C19521A0	1	0.007142857142857143	D7CF04	A0A1D8FYZ6	Q82AA7,S5UPK5,A0A6I6RZU8	128	128
Strep_C195288	Strep_C195288A19	4	0.02857142857142857	A0A0M5IXS0	A0A7G1NBL6	A0A1X4H3V3,A0A1D7YIW7,A0A7L4Z0X3	107	139
Strep_C195904	Strep_C195904A8	16	0.11428571428571428	A0A5J6J7Q2	D7C8S5	Q82FG4,A0A516RA57,A0A6M4WS59	55	140
Strep_C195925	Strep_C195925A2	6	0.04285714285714286	A0A1V0UHD5	G2NMF5	A0A1L7GKE3,A0A7G6XFE6,A0A1V0QY52	93	140
Strep_C197189	Strep_C197189A16	3	0.02142857142857143	A0A2K9ET02	A0A1V0TVG0	A0A5P2DJM2,A0A3S8YBB3,A0A1V0R330	128	140
Strep_C197553	Strep_C197553A2	13	0.09285714285714286	A0A1V0UEM7	D7BQU6	I2N4E5,A0A0B5DNH1,A0A1A9IZC1	68	140
Strep_C197555	Strep_C197555A2	16	0.11428571428571428	A0A0M5IXF7	D7BVV1	A0A7H1BB26,A0A1P8TK92,A0A1Z1WBM3	50	140
Strep_C197563	Strep_C197563A4	9	0.06428571428571428	A0A0U3KAV3	D7CER9	A0A5J6GKD1,A0A5B7UQZ2,A0A516R603	110	140
Strep_C200018	Strep_C200018A3	32	0.22857142857142856	A0A2Z4J235	A0A2R4JL98	J1RM52,A0A5P2D5K3,A0A0G3UIZ3	39	140
Strep_C201057	Strep_C201057A21	4	0.02857142857142857	A0A1V0U867	A0A089YWK6	A0A7R8NK83,A0A1W5ZAI2,A0A0M4DWP5	120	129
Strep_C20117	Strep_C20117A0	1	0.007142857142857143	D7C0Y7	A0A387H7Y2	Q82M12,S5V533,A0A5P8KDB4	136	136
Strep_C201186	Strep_C201186A4	4	0.02857142857142857	B1VPG8	A0A1W7CYC8	A0A143C3J5,A0A7G1NKQ5,A0A6G5RFT4	125	140
Strep_C201297	Strep_C201297A4	6	0.04285714285714286	A0A1W5ZAN4	A0A1D8FY47	A0A6M4PQ96,A0A6H0CIW2,S5UZX3	105	140
Strep_C20178	Strep_C20178A0	1	0.007142857142857143	D7C2X7	A0A5B7V1N0	Q82LQ3,A0A089XHF0,A0A6I6WJN6	129	129
Strep_C20184	Strep_C20184A15	2	0.014285714285714285	A0A0C5GCL9	A0A5R9M5J1	D7C585,Q82BZ3,S5UUH6	139	140
Strep_C20205	Strep_C20205A18	2	0.014285714285714285	B4V9N6	A0A7G1P623	A0A7H8ZRA3,A0A1V0UDC8,D7C8P6	137	139
Strep_C205037	Strep_C205037A11	16	0.11428571428571428	A0A1B1AQM8	A0A1W7CW31	A0A0U3K9T1,A0A7H0NIR7,A0A7H8ZR50	54	140
Strep_C206077	Strep_C206077A15	29	0.20714285714285716	A0A2Z4IXJ2	D7CC68	A0A1U9QPW8,A0A222T214,G2PC83	49	140
Strep_C206732	Strep_C206732A1	64	0.45714285714285713	A0A5J6GDA9	P66471	A0A7G6XJP8,A0A3Q8W6Z6,A0A0B5I970	14	140
Strep_C20688	Strep_C20688A0	1	0.007142857142857143	D7CAN0	G2PB69	Q82F68,S5VJH1,A0A5J6I3J8	139	139
Strep_C20691	Strep_C20691A0	1	0.007142857142857143	D7C2S0	A0A8A1UX92	Q82LV1,S5VQB3,A0A5P8KE41	136	136
Strep_C207208	Strep_C207208A2	67	0.4785714285714286	A0A7G1NGZ0	A0A7L4ZBB3	A0A1U9P202,A0A345HNL5,A0A285DDV9	9	140
Strep_C207350	Strep_C207350A10	16	0.11428571428571428	A0A6I6NDR4	D7CCA3	A0A291QGR5,A0A5P2BGU0,A0A1Z1WJU5	94	140
Strep_C20830	Strep_C20830A18	2	0.014285714285714285	A0A3G4VYF7	A0A0A8ERW7	A0A1V0U9T2,A0A7H8ZUK0,A0A6N9V367	136	139
Strep_C208826	Strep_C208826A4	9	0.06428571428571428	A0A6N9V8I8	A0A1U9QSC0	A0A1B1ASF3,A0A0F7VW58,A0A6M4PG66	100	140
Strep_C21022	Strep_C21022A0	1	0.007142857142857143	D7CHU5	A0A5B7UX97	Q82E68,S5VST4,A0A5P9WLJ9	138	138
Strep_C21214	Strep_C21214A39	2	0.014285714285714285	A0A1V0UCD0	A0A1B1MD56	D7CAM1,Q82F73,S5VJG7	143	140
Strep_C21258	Strep_C21258A65	2	0.014285714285714285	A0A516R741	A0A6G9H0J4	D7C5A7,Q82BV3,S5UUE2	140	139
Strep_C213722	Strep_C213722A0	126	0.9	A0A1Z2L4S8	D7CEF8	A0A0F7FUY8,A0A1I6SMZ4,A0A1W7CXM2	8	138
Strep_C21539	Strep_C21539A9	2	0.014285714285714285	N0CMV1	B1VVR9	D7BXL9,Q82D44,S5VHB3	138	139
Strep_C216534	Strep_C216534A3	8	0.05714285714285714	A0A7M2SV80	A0A0F7FPV2	A0A222SRP6,A0A7G8K8E9,A0A1H4KW42	90	138
Strep_C216993	Strep_C216993A0	72	0.5142857142857142	A0A221NY72	A0A0A8EUC4	A0A5P2BW40,A0A1V0R0E9,A0A2K8PEW7	18	140
Strep_C21895	Strep_C21895A0	1	0.007142857142857143	D7C3B2	A0A6I6WMS9	Q82BM3,S5VLW8,A0A5J6HHT4	141	137
Strep_C21900	Strep_C21900A47	2	0.014285714285714285	A0A7H8ZNS8	A0A7H8N8B8	D7BXF8,D7BZH6,J2K410	173	138
Strep_C2193	Strep_C2193A0	1	0.007142857142857143	D7BVP8	A0A6I6WMT6	Q82DA7,S5VNM8,A0A5P9WR81	136	136
Strep_C219947	Strep_C219947A9	23	0.16428571428571428	A0A1X4GTS9	D7BQW0	A0A1L7GI44,A0A7G6XHT8,A0A7H0ID95	57	140
Strep_C22091	Strep_C22091A0	1	0.007142857142857143	D7CHU6	A0A5P2BG17	Q82E67,S5UZ43,A0A5J6I8Q2	139	139
Strep_C22092	Strep_C22092A0	1	0.007142857142857143	Q82I15	A0A5P2BG76	G2NLW3,A0A089XG73,A0A5P8KAD8	132	132
Strep_C22458	Strep_C22458A0	1	0.007142857142857143	D7BZ94	A0A0F7NCJ4	Q82HW1,S5UW27,A0A5J6IF10	140	140
Strep_C22576	Strep_C22576A18	2	0.014285714285714285	A0A3G4VRW0	A0A0F7CMW3	A0A1L6PV90,A0A1W5ZAP3,A0A7G6XPG4	132	139
Strep_C22744	Strep_C22744A18	2	0.014285714285714285	A0A0M4E5E2	A0A5B7UV66	A0A7H8ZRW9,A0A1V0UDS9,A0A5P2DQ87	119	122
Strep_C22878	Strep_C22878A10	2	0.014285714285714285	N0CJG2	D7BR03	D7C2Q7,A0A0B5DFM2,A0A5J6FG20	144	140
Strep_C23102	Strep_C23102A0	1	0.007142857142857143	D7BX82	A0A346C126	Q82HL2,S5V4J2,A0A5Q0LG28	143	139
Strep_C23117	Strep_C23117A0	1	0.007142857142857143	D7CC46	A0A5B8JL53	Q82JY5,S5VNE1,A0A5J6I933	139	139
Strep_C23414	Strep_C23414A0	1	0.007142857142857143	D7C8Z5	A0A7T1TD32	Q82FA1,S5UY01,A0A5P9WN14	138	138
Strep_C23946	Strep_C23946A38	2	0.014285714285714285	A0A1V0UHN3	A0A5P2D093	D7CAH2,Q82K46,S5V2M5	139	140
Strep_C23998	Strep_C23998A0	1	0.007142857142857143	D7BRE5	A0A0F7W329	Q827F0,S5VCI2,A0A5J6I4Q3	141	140
