gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene
Strep_C102943	Strep_C102943A0	1	0.007142857142857143	A0A7H8IXQ6	A0A7H8IXQ6		1	1
Strep_C102944	Strep_C102944A0	1	0.007142857142857143	A0A7H8IXQ9	A0A7H8IXQ9		1	1
Strep_C102945	Strep_C102945A0	1	0.007142857142857143	A0A7H8IXR0	A0A7H8IXR0	A0A344TZ45,A0A7H8T1K1	3	3
Strep_C102946	Strep_C102946A0	1	0.007142857142857143	A0A7H8IXR4	A0A7H8IXR4		1	1
Strep_C102947	Strep_C102947A0	1	0.007142857142857143	A0A7H8IXS0	A0A7H8IXS0		1	1
Strep_C102948	Strep_C102948A0	1	0.007142857142857143	A0A7H8IXS7	A0A7H8IXS7		1	1
Strep_C102949	Strep_C102949A0	1	0.007142857142857143	A0A7H8IXT0	A0A7H8IXT0	A0A1H4KEW9,A0A6I6W8W9,A0A6I6WTK0	6	4
Strep_C10295	Strep_C10295A0	1	0.007142857142857143	A0A2R4SWW2	A0A2R4SWW2		1	1
Strep_C102950	Strep_C102950A0	1	0.007142857142857143	A0A7H8IXU4	A0A7H8IXU4		1	1
Strep_C102951	Strep_C102951A0	1	0.007142857142857143	A0A7H8IZB9	A0A7H8IZB9		1	1
Strep_C102952	Strep_C102952A0	1	0.007142857142857143	A0A7H8IZC2	A0A7H8IZC2		1	1
Strep_C102953	Strep_C102953A0	1	0.007142857142857143	A0A7H8IZD1	A0A7H8IZD1		1	1
Strep_C102954	Strep_C102954A0	1	0.007142857142857143	A0A7H8IZE1	A0A7H8IZE1		1	1
Strep_C102955	Strep_C102955A29	2	0.014285714285714285	A0A7H8ZWJ6	A0A7H8IZF7	A0A3S8WMZ4,A0A2K8PKM2,A0A345HMF7	54	53
Strep_C102956	Strep_C102956A0	1	0.007142857142857143	A0A7H8IZG2	A0A7H8IZG2		1	1
Strep_C102957	Strep_C102957A0	1	0.007142857142857143	A0A7H8IZH0	A0A7H8IZH0		1	1
Strep_C102958	Strep_C102958A0	1	0.007142857142857143	A0A7H8IZI9	A0A7H8IZI9		1	1
Strep_C102959	Strep_C102959A0	1	0.007142857142857143	A0A7H8IZJ4	A0A7H8IZJ4		1	1
Strep_C10296	Strep_C10296A0	1	0.007142857142857143	A0A2R4SWW9	A0A2R4SWW9		1	1
Strep_C102960	Strep_C102960A0	1	0.007142857142857143	A0A7H8IZJ6	A0A7H8IZJ6		1	1
Strep_C102961	Strep_C102961A0	1	0.007142857142857143	A0A7H8IZK1	A0A7H8IZK1		1	1
Strep_C102962	Strep_C102962A0	1	0.007142857142857143	A0A7H8IZK8	A0A7H8IZK8		1	1
Strep_C102963	Strep_C102963A0	1	0.007142857142857143	A0A7H8IZK9	A0A7H8IZK9	A0A1D7Y6Y9,A0A222SN54,A0A3Q9EZM8	14	14
Strep_C102964	Strep_C102964A0	1	0.007142857142857143	A0A7H8IZL2	A0A7H8IZL2		1	1
Strep_C102965	Strep_C102965A0	1	0.007142857142857143	A0A7H8IZL4	A0A7H8IZL4		1	1
Strep_C102966	Strep_C102966A0	1	0.007142857142857143	A0A7H8JLB2	A0A7H8JLB2		1	1
Strep_C102967	Strep_C102967A0	1	0.007142857142857143	A0A7H8JLD7	A0A7H8JLD7	A0A0M4DEW5	2	2
Strep_C102968	Strep_C102968A0	1	0.007142857142857143	A0A7H8JLE4	A0A7H8JLE4		1	1
Strep_C102969	Strep_C102969A0	1	0.007142857142857143	A0A7H8JLF5	A0A7H8JLF5		1	1
Strep_C10297	Strep_C10297A0	1	0.007142857142857143	A0A2R4SWX4	A0A2R4SWX4		1	1
Strep_C102970	Strep_C102970A0	1	0.007142857142857143	A0A7H8JLF6	A0A7H8JLF6		1	1
Strep_C102971	Strep_C102971A0	1	0.007142857142857143	A0A7H8JLG3	A0A7H8JLG3		1	1
Strep_C102972	Strep_C102972A0	1	0.007142857142857143	A0A7H8JLI9	A0A7H8JLI9		1	1
Strep_C102973	Strep_C102973A0	1	0.007142857142857143	A0A7H8JLL6	A0A7H8JLL6		1	1
Strep_C102974	Strep_C102974A0	1	0.007142857142857143	A0A7H8JLM0	A0A7H8JLM0		1	1
Strep_C102975	Strep_C102975A0	1	0.007142857142857143	A0A7H8JLN5	A0A7H8JLN5		1	1
Strep_C102976	Strep_C102976A0	1	0.007142857142857143	A0A7H8JPQ1	A0A7H8JPQ1		1	1
Strep_C102977	Strep_C102977A0	1	0.007142857142857143	A0A7H8JPQ8	A0A7H8JPQ8		1	1
Strep_C102978	Strep_C102978A0	1	0.007142857142857143	A0A7H8JPR0	A0A7H8JPR0		1	1
Strep_C102979	Strep_C102979A0	1	0.007142857142857143	A0A7H8JPR9	A0A7H8JPR9		1	1
Strep_C10298	Strep_C10298A0	1	0.007142857142857143	A0A2R4SWX6	A0A2R4SWX6		1	1
Strep_C102980	Strep_C102980A0	1	0.007142857142857143	A0A7H8JPS4	A0A7H8JPS4		1	1
Strep_C102981	Strep_C102981A0	1	0.007142857142857143	A0A7H8JPS5	A0A7H8JPS5		1	1
Strep_C102982	Strep_C102982A1	8	0.05714285714285714	A0A7T7I8S9	A0A7H8JPS9	A0A7G1P3C4	3	10
Strep_C102983	Strep_C102983A0	1	0.007142857142857143	A0A7H8JPT1	A0A7H8JPT1		1	1
Strep_C102984	Strep_C102984A0	1	0.007142857142857143	A0A7H8JPT3	A0A7H8JPT3		1	1
Strep_C102985	Strep_C102985A0	1	0.007142857142857143	A0A7H8JPU6	A0A7H8JPU6		1	1
Strep_C102986	Strep_C102986A0	1	0.007142857142857143	A0A7H8JPU9	A0A7H8JPU9		1	1
Strep_C102987	Strep_C102987A0	1	0.007142857142857143	A0A7H8JPV0	A0A7H8JPV0		1	1
Strep_C102988	Strep_C102988A0	1	0.007142857142857143	A0A7H8JPW8	A0A7H8JPW8		1	1
Strep_C102989	Strep_C102989A0	1	0.007142857142857143	A0A7H8JPX1	A0A7H8JPX1	A0A7H1BDR5,A0A7H8N3L5,A0A7H8ZJR4	10	10
Strep_C10299	Strep_C10299A0	1	0.007142857142857143	A0A2R4SWZ0	A0A2R4SWZ0		1	1
Strep_C102990	Strep_C102990A0	1	0.007142857142857143	A0A7H8JPY8	A0A7H8JPY8	A0A5J6HDK1,A0A1V0TRH6,A0A1A9IXC3	6	6
Strep_C102991	Strep_C102991A0	1	0.007142857142857143	A0A7H8JPZ2	A0A7H8JPZ2	A0A5J6I9Q5,A0A2N9B589,A0A2Z5K908	9	9
Strep_C102992	Strep_C102992A0	1	0.007142857142857143	A0A7H8JT59	A0A7H8JT59		1	1
Strep_C102993	Strep_C102993A0	1	0.007142857142857143	A0A7H8JT60	A0A7H8JT60		1	1
Strep_C102994	Strep_C102994A0	1	0.007142857142857143	A0A7H8JT64	A0A7H8JT64		1	1
Strep_C102995	Strep_C102995A0	1	0.007142857142857143	A0A7H8JT68	A0A7H8JT68		1	1
Strep_C102996	Strep_C102996A0	1	0.007142857142857143	A0A7H8JT74	A0A7H8JT74		1	1
Strep_C102997	Strep_C102997A0	1	0.007142857142857143	A0A7H8JT76	A0A7H8JT76	A0A3S8VJW4,A0A5P9WQB4,A0A6H0CEB6	23	23
Strep_C102998	Strep_C102998A0	1	0.007142857142857143	A0A7H8JT80	A0A7H8JT80		1	1
Strep_C102999	Strep_C102999A0	1	0.007142857142857143	A0A7H8JT83	A0A7H8JT83		1	1
Strep_C103	Strep_C103A0	1	0.007142857142857143	A0A7G1NAM4	A0A7G1NAM4		1	1
Strep_C1030	Strep_C1030A0	1	0.007142857142857143	A0A4P6TU22	A0A4P6TU22	A0A2K8PKP8,A0A3G2JHT8,A0A3S8Y6P6	5	5
Strep_C10300	Strep_C10300A0	1	0.007142857142857143	A0A2R4SZ16	A0A2R4SZ16		1	1
Strep_C103000	Strep_C103000A0	1	0.007142857142857143	A0A7H8JT86	A0A7H8JT86		1	1
Strep_C103001	Strep_C103001A0	1	0.007142857142857143	A0A7H8JT89	A0A7H8JT89		1	1
Strep_C103002	Strep_C103002A35	3	0.02142857142857143	A0A1V0UCZ6	A0A7H8JT97	A0A222SYJ5,A0A1H4RJE4,A0A0F7N711	135	139
Strep_C103003	Strep_C103003A191	32	0.22857142857142856	A0A0K2AT25	A0A7H8JTA3	A0A3G4VWM6,A0A1L7GEU2,A0A6I6RY21	219	140
Strep_C103004	Strep_C103004A0	1	0.007142857142857143	A0A7H8JTB2	A0A7H8JTB2		1	1
Strep_C103005	Strep_C103005A0	1	0.007142857142857143	A0A7H8JTB4	A0A7H8JTB4		1	1
Strep_C103006	Strep_C103006A0	1	0.007142857142857143	A0A7H8JTB5	A0A7H8JTB5	A0A7H1B2X4	2	2
Strep_C103007	Strep_C103007A0	1	0.007142857142857143	A0A7H8JTD0	A0A7H8JTD0	A0A0F7VZI6,A0A6G9H796,A0A6I6WLJ0	24	23
Strep_C103008	Strep_C103008A0	1	0.007142857142857143	A0A7H8JTD3	A0A7H8JTD3		1	1
Strep_C103009	Strep_C103009A0	1	0.007142857142857143	A0A7H8JTD4	A0A7H8JTD4		1	1
Strep_C10301	Strep_C10301A0	1	0.007142857142857143	A0A2R4SZ25	A0A2R4SZ25		1	1
Strep_C103010	Strep_C103010A0	1	0.007142857142857143	A0A7H8JTE0	A0A7H8JTE0		1	1
Strep_C103011	Strep_C103011A0	1	0.007142857142857143	A0A7H8JTE6	A0A7H8JTE6		1	1
Strep_C103012	Strep_C103012A0	1	0.007142857142857143	A0A7H8JTF1	A0A7H8JTF1		1	1
Strep_C103013	Strep_C103013A0	1	0.007142857142857143	A0A7H8JTF3	A0A7H8JTF3		1	1
Strep_C103014	Strep_C103014A0	1	0.007142857142857143	A0A7H8JW27	A0A7H8JW27		1	1
Strep_C103015	Strep_C103015A0	1	0.007142857142857143	A0A7H8JW35	A0A7H8JW35		1	1
Strep_C103016	Strep_C103016A2	2	0.014285714285714285	A0A0C5G315	A0A7H8JW45	A0A5P9WXB4,A0A346C3B4,A0A3Q8W2L1	24	27
Strep_C103017	Strep_C103017A0	1	0.007142857142857143	A0A7H8JW49	A0A7H8JW49		1	1
Strep_C103018	Strep_C103018A0	1	0.007142857142857143	A0A7H8JW50	A0A7H8JW50		1	1
Strep_C103019	Strep_C103019A0	1	0.007142857142857143	A0A7H8JW76	A0A7H8JW76		1	1
Strep_C10302	Strep_C10302A0	1	0.007142857142857143	A0A2R4SZ40	A0A2R4SZ40		1	1
Strep_C103020	Strep_C103020A0	1	0.007142857142857143	A0A7H8JW86	A0A7H8JW86		1	1
Strep_C103021	Strep_C103021A0	1	0.007142857142857143	A0A7H8JW89	A0A7H8JW89		1	1
Strep_C103022	Strep_C103022A0	1	0.007142857142857143	A0A7H8JW90	A0A7H8JW90		1	1
Strep_C103023	Strep_C103023A0	1	0.007142857142857143	A0A7H8JW92	A0A7H8JW92		1	1
Strep_C103024	Strep_C103024A0	1	0.007142857142857143	A0A7H8JW93	A0A7H8JW93		1	1
Strep_C103025	Strep_C103025A36	2	0.014285714285714285	A0A1V0UFA3	A0A7H8JW94	A0A0A8EJH3,A0A3Q9KCK0,A0A0M4D546	136	137
Strep_C103026	Strep_C103026A0	1	0.007142857142857143	A0A7H8JWB7	A0A7H8JWB7	A0A143C6D2,A0A1B1MH31,A0A143C515	7	6
Strep_C103027	Strep_C103027A0	1	0.007142857142857143	A0A7H8JWC7	A0A7H8JWC7	A0A3Q9FZK2,A0A1D7VMC5,A0A7G1P705	5	5
Strep_C103028	Strep_C103028A0	1	0.007142857142857143	A0A7H8JWC8	A0A7H8JWC8		1	1
Strep_C103029	Strep_C103029A0	1	0.007142857142857143	A0A7H8K0R1	A0A7H8K0R1		1	1
Strep_C10303	Strep_C10303A0	1	0.007142857142857143	A0A2R4SZ43	A0A2R4SZ43	A0A387HRU1,A0A5J6I0X8	3	3
Strep_C103030	Strep_C103030A0	1	0.007142857142857143	A0A7H8K0R8	A0A7H8K0R8	A0A7D5VMK2	2	2
Strep_C103031	Strep_C103031A0	1	0.007142857142857143	A0A7H8K0S0	A0A7H8K0S0		1	1
Strep_C103032	Strep_C103032A0	1	0.007142857142857143	A0A7H8K0T6	A0A7H8K0T6		1	1
Strep_C103033	Strep_C103033A0	1	0.007142857142857143	A0A7H8K0U1	A0A7H8K0U1	A0A089XEP2,A0A5P2DAA4,A0A5P2C6K0	28	27
Strep_C103034	Strep_C103034A0	1	0.007142857142857143	A0A7H8K0U2	A0A7H8K0U2		1	1
Strep_C103035	Strep_C103035A0	1	0.007142857142857143	A0A7H8K0V2	A0A7H8K0V2	A0A1I6PZC6,A0A8A1V1C0,B1VXT3	35	35
Strep_C103036	Strep_C103036A0	1	0.007142857142857143	A0A7H8K0V8	A0A7H8K0V8	A0A7H8N3X5	2	2
Strep_C103037	Strep_C103037A0	1	0.007142857142857143	A0A7H8K0X6	A0A7H8K0X6		1	1
Strep_C103038	Strep_C103038A0	1	0.007142857142857143	A0A7H8K0Y6	A0A7H8K0Y6		1	1
Strep_C103039	Strep_C103039A0	1	0.007142857142857143	A0A7H8K0Z6	A0A7H8K0Z6		1	1
Strep_C10304	Strep_C10304A0	1	0.007142857142857143	A0A2R4SZ67	A0A2R4SZ67		1	1
Strep_C103040	Strep_C103040A0	1	0.007142857142857143	A0A7H8K103	A0A7H8K103		1	1
Strep_C103041	Strep_C103041A0	1	0.007142857142857143	A0A7H8K105	A0A7H8K105		1	1
Strep_C103042	Strep_C103042A0	1	0.007142857142857143	A0A7H8K3E7	A0A7H8K3E7		1	1
Strep_C103043	Strep_C103043A0	1	0.007142857142857143	A0A7H8K3E8	A0A7H8K3E8		1	1
Strep_C103044	Strep_C103044A0	1	0.007142857142857143	A0A7H8K3G6	A0A7H8K3G6		1	1
Strep_C103045	Strep_C103045A0	1	0.007142857142857143	A0A7H8K3G9	A0A7H8K3G9	A0A2R4SWI5,N0CH10,A0A0U3LKR8	11	11
Strep_C103046	Strep_C103046A0	1	0.007142857142857143	A0A7H8K3I3	A0A7H8K3I3	A0A0F7FZR6,A0A7H8K1B2,A0A7L5SQN5	64	52
Strep_C103047	Strep_C103047A0	1	0.007142857142857143	A0A7H8K3J5	A0A7H8K3J5		1	1
Strep_C103048	Strep_C103048A0	1	0.007142857142857143	A0A7H8K3K5	A0A7H8K3K5		1	1
Strep_C103049	Strep_C103049A0	1	0.007142857142857143	A0A7H8K3L7	A0A7H8K3L7		1	1
Strep_C10305	Strep_C10305A0	1	0.007142857142857143	A0A2R4SZ79	A0A2R4SZ79		1	1
Strep_C103050	Strep_C103050A0	1	0.007142857142857143	A0A7H8K3L9	A0A7H8K3L9		1	1
Strep_C103051	Strep_C103051A0	1	0.007142857142857143	A0A7H8K3M1	A0A7H8K3M1		1	1
Strep_C103052	Strep_C103052A0	1	0.007142857142857143	A0A7H8K3M3	A0A7H8K3M3		1	1
Strep_C103053	Strep_C103053A0	1	0.007142857142857143	A0A7H8K3P5	A0A7H8K3P5		1	1
Strep_C103054	Strep_C103054A0	1	0.007142857142857143	A0A7H8K3P6	A0A7H8K3P6		1	1
Strep_C103055	Strep_C103055A0	1	0.007142857142857143	A0A7H8K3P8	A0A7H8K3P8		1	1
Strep_C103056	Strep_C103056A0	1	0.007142857142857143	A0A7H8K3P9	A0A7H8K3P9		1	1
Strep_C103057	Strep_C103057A0	1	0.007142857142857143	A0A7H8MI53	A0A7H8MI53		1	1
Strep_C103058	Strep_C103058A0	1	0.007142857142857143	A0A7H8MI74	A0A7H8MI74	A0A0M4DYG5	2	2
Strep_C103059	Strep_C103059A0	1	0.007142857142857143	A0A7H8MIE6	A0A7H8MIE6	N0CNB4	2	2
Strep_C10306	Strep_C10306A0	1	0.007142857142857143	A0A2R4SZ82	A0A2R4SZ82		1	1
Strep_C103060	Strep_C103060A0	1	0.007142857142857143	A0A7H8MIF2	A0A7H8MIF2		1	1
Strep_C103061	Strep_C103061A0	1	0.007142857142857143	A0A7H8MIG0	A0A7H8MIG0		1	1
Strep_C103062	Strep_C103062A0	1	0.007142857142857143	A0A7H8MIG1	A0A7H8MIG1		1	1
Strep_C103063	Strep_C103063A0	1	0.007142857142857143	A0A7H8MII1	A0A7H8MII1		1	1
Strep_C103064	Strep_C103064A0	1	0.007142857142857143	A0A7H8MIJ1	A0A7H8MIJ1	A0A2U9NZY8,A0A5J6HUH3,A0A7D5ZQ48	4	4
Strep_C103065	Strep_C103065A0	1	0.007142857142857143	A0A7H8MPK3	A0A7H8MPK3		1	1
Strep_C103066	Strep_C103066A0	1	0.007142857142857143	A0A7H8MPK4	A0A7H8MPK4	A0A1W5Z138,N0CZU3	3	3
Strep_C103067	Strep_C103067A0	1	0.007142857142857143	A0A7H8MPM5	A0A7H8MPM5		1	1
Strep_C103068	Strep_C103068A0	1	0.007142857142857143	A0A7H8MPP8	A0A7H8MPP8		1	1
Strep_C103069	Strep_C103069A0	1	0.007142857142857143	A0A7H8MPQ8	A0A7H8MPQ8	A0A1W5YZD8	2	2
Strep_C10307	Strep_C10307A0	1	0.007142857142857143	A0A2R4SZ84	A0A2R4SZ84		1	1
Strep_C103070	Strep_C103070A0	1	0.007142857142857143	A0A7H8MPS8	A0A7H8MPS8		1	1
Strep_C103071	Strep_C103071A0	1	0.007142857142857143	A0A7H8MPT7	A0A7H8MPT7		1	1
Strep_C103072	Strep_C103072A0	1	0.007142857142857143	A0A7H8MPU0	A0A7H8MPU0		1	1
Strep_C103073	Strep_C103073A0	1	0.007142857142857143	A0A7H8MPV9	A0A7H8MPV9		1	1
Strep_C103074	Strep_C103074A0	1	0.007142857142857143	A0A7H8MPX2	A0A7H8MPX2		1	1
Strep_C103075	Strep_C103075A0	1	0.007142857142857143	A0A7H8MPX7	A0A7H8MPX7	C9ZDP6	2	2
Strep_C103076	Strep_C103076A0	1	0.007142857142857143	A0A7H8MQ22	A0A7H8MQ22		1	1
Strep_C103077	Strep_C103077A0	1	0.007142857142857143	A0A7H8MQ39	A0A7H8MQ39		1	1
Strep_C103078	Strep_C103078A0	1	0.007142857142857143	A0A7H8MXF5	A0A7H8MXF5		1	1
Strep_C103079	Strep_C103079A0	1	0.007142857142857143	A0A7H8MXH3	A0A7H8MXH3	G2NXL8,N0D2G1	3	3
Strep_C10308	Strep_C10308A0	1	0.007142857142857143	A0A2R4SZA0	A0A2R4SZA0		1	1
Strep_C103080	Strep_C103080A0	1	0.007142857142857143	A0A7H8MXL3	A0A7H8MXL3		1	1
Strep_C103081	Strep_C103081A0	1	0.007142857142857143	A0A7H8MXM5	A0A7H8MXM5		1	1
Strep_C103082	Strep_C103082A0	1	0.007142857142857143	A0A7H8N0Y2	A0A7H8N0Y2		1	1
Strep_C103083	Strep_C103083A0	1	0.007142857142857143	A0A7H8N0Y5	A0A7H8N0Y5		1	1
Strep_C103084	Strep_C103084A0	1	0.007142857142857143	A0A7H8N0Z1	A0A7H8N0Z1		1	1
Strep_C103085	Strep_C103085A0	1	0.007142857142857143	A0A7H8N0Z2	A0A7H8N0Z2		1	1
Strep_C103086	Strep_C103086A0	1	0.007142857142857143	A0A7H8N101	A0A7H8N101		1	1
Strep_C103087	Strep_C103087A0	1	0.007142857142857143	A0A7H8N102	A0A7H8N102		1	1
Strep_C103088	Strep_C103088A0	1	0.007142857142857143	A0A7H8N103	A0A7H8N103	A0A291W3P0,A0A5Q0LMP6,A0A0G3UV24	257	138
Strep_C103089	Strep_C103089A0	1	0.007142857142857143	A0A7H8N104	A0A7H8N104	A0A0G3V0S4,A0A3G4WB11	3	3
Strep_C10309	Strep_C10309A0	1	0.007142857142857143	A0A2R4SZA1	A0A2R4SZA1		1	1
Strep_C103090	Strep_C103090A0	1	0.007142857142857143	A0A7H8N109	A0A7H8N109		1	1
Strep_C103091	Strep_C103091A0	1	0.007142857142857143	A0A7H8N111	A0A7H8N111		1	1
Strep_C103092	Strep_C103092A0	1	0.007142857142857143	A0A7H8N112	A0A7H8N112		1	1
Strep_C103093	Strep_C103093A0	1	0.007142857142857143	A0A7H8N113	A0A7H8N113	A0A0U3B3C8,A0A7M2THD7,A0A222SW76	45	41
Strep_C103094	Strep_C103094A0	1	0.007142857142857143	A0A7H8N114	A0A7H8N114		1	1
Strep_C103095	Strep_C103095A0	1	0.007142857142857143	A0A7H8N119	A0A7H8N119		1	1
Strep_C103096	Strep_C103096A0	1	0.007142857142857143	A0A7H8N120	A0A7H8N120		1	1
Strep_C103097	Strep_C103097A0	1	0.007142857142857143	A0A7H8N121	A0A7H8N121		1	1
Strep_C103098	Strep_C103098A0	1	0.007142857142857143	A0A7H8N122	A0A7H8N122		1	1
Strep_C103099	Strep_C103099A0	1	0.007142857142857143	A0A7H8N127	A0A7H8N127	A0A0M4DL77	2	2
Strep_C1031	Strep_C1031A0	1	0.007142857142857143	A0A4P6TU35	A0A4P6TU35		1	1
Strep_C10310	Strep_C10310A0	1	0.007142857142857143	A0A2R4SZA4	A0A2R4SZA4		1	1
Strep_C103100	Strep_C103100A0	1	0.007142857142857143	A0A7H8N129	A0A7H8N129		1	1
Strep_C103101	Strep_C103101A0	1	0.007142857142857143	A0A7H8N130	A0A7H8N130		1	1
Strep_C103102	Strep_C103102A0	1	0.007142857142857143	A0A7H8N131	A0A7H8N131		1	1
Strep_C103103	Strep_C103103A0	1	0.007142857142857143	A0A7H8N133	A0A7H8N133	A0A7H8MZL6,A0A7H8N1D2	3	1
Strep_C103104	Strep_C103104A0	1	0.007142857142857143	A0A7H8N134	A0A7H8N134		1	1
Strep_C103105	Strep_C103105A0	1	0.007142857142857143	A0A7H8N137	A0A7H8N137		1	1
Strep_C103106	Strep_C103106A0	1	0.007142857142857143	A0A7H8N141	A0A7H8N141		1	1
Strep_C103107	Strep_C103107A0	1	0.007142857142857143	A0A7H8N143	A0A7H8N143		1	1
Strep_C103108	Strep_C103108A0	1	0.007142857142857143	A0A7H8N145	A0A7H8N145		1	1
Strep_C103109	Strep_C103109A0	1	0.007142857142857143	A0A7H8N146	A0A7H8N146		1	1
Strep_C10311	Strep_C10311A0	1	0.007142857142857143	A0A2R4SZA6	A0A2R4SZA6		1	1
Strep_C103110	Strep_C103110A0	1	0.007142857142857143	A0A7H8N148	A0A7H8N148	A0A3Q8UY19	2	2
Strep_C103111	Strep_C103111A0	1	0.007142857142857143	A0A7H8N150	A0A7H8N150		1	1
Strep_C103112	Strep_C103112A0	1	0.007142857142857143	A0A7H8N154	A0A7H8N154	A0A0B5I0Z6,A0A1V0R2M0,A0A2S2G6J7	42	40
Strep_C103113	Strep_C103113A0	1	0.007142857142857143	A0A7H8N157	A0A7H8N157		1	1
Strep_C103114	Strep_C103114A0	1	0.007142857142857143	A0A7H8N166	A0A7H8N166	A0A1U9QYL8,A0A7H8ZLZ5,A0A7M2SXC7	26	23
Strep_C103115	Strep_C103115A0	1	0.007142857142857143	A0A7H8N170	A0A7H8N170		1	1
Strep_C103116	Strep_C103116A0	1	0.007142857142857143	A0A7H8N175	A0A7H8N175		1	1
Strep_C103117	Strep_C103117A0	1	0.007142857142857143	A0A7H8N178	A0A7H8N178		1	1
Strep_C103118	Strep_C103118A0	1	0.007142857142857143	A0A7H8N180	A0A7H8N180		1	1
Strep_C103119	Strep_C103119A0	1	0.007142857142857143	A0A7H8N181	A0A7H8N181		1	1
Strep_C10312	Strep_C10312A0	1	0.007142857142857143	A0A2R4T1M2	A0A2R4T1M2	A0A1L6PNM2,A0A0U3KC03,A0A0M4DZ23	4	4
Strep_C103120	Strep_C103120A0	1	0.007142857142857143	A0A7H8N183	A0A7H8N183		1	1
Strep_C103121	Strep_C103121A0	1	0.007142857142857143	A0A7H8N187	A0A7H8N187		1	1
Strep_C103122	Strep_C103122A0	1	0.007142857142857143	A0A7H8N190	A0A7H8N190		1	1
Strep_C103123	Strep_C103123A0	1	0.007142857142857143	A0A7H8N194	A0A7H8N194		1	1
Strep_C103124	Strep_C103124A0	1	0.007142857142857143	A0A7H8N196	A0A7H8N196		1	1
Strep_C103125	Strep_C103125A0	1	0.007142857142857143	A0A7H8N1A0	A0A7H8N1A0		1	1
Strep_C103126	Strep_C103126A0	1	0.007142857142857143	A0A7H8N1A3	A0A7H8N1A3		1	1
Strep_C103127	Strep_C103127A0	1	0.007142857142857143	A0A7H8N6T3	A0A7H8N6T3		1	1
Strep_C103128	Strep_C103128A0	1	0.007142857142857143	A0A7H8N6T4	A0A7H8N6T4		1	1
Strep_C103129	Strep_C103129A0	1	0.007142857142857143	A0A7H8N6T6	A0A7H8N6T6		1	1
Strep_C10313	Strep_C10313A0	1	0.007142857142857143	A0A2R4T1N3	A0A2R4T1N3		1	1
Strep_C103130	Strep_C103130A0	1	0.007142857142857143	A0A7H8N6V0	A0A7H8N6V0		1	1
Strep_C103131	Strep_C103131A0	1	0.007142857142857143	A0A7H8N6V2	A0A7H8N6V2		1	1
Strep_C103132	Strep_C103132A0	1	0.007142857142857143	A0A7H8N6V8	A0A7H8N6V8		1	1
Strep_C103133	Strep_C103133A0	1	0.007142857142857143	A0A7H8N6W0	A0A7H8N6W0		1	1
Strep_C103134	Strep_C103134A0	1	0.007142857142857143	A0A7H8N6W8	A0A7H8N6W8		1	1
Strep_C103135	Strep_C103135A0	1	0.007142857142857143	A0A7H8N6W9	A0A7H8N6W9	A0A387HNP9	2	2
Strep_C103136	Strep_C103136A0	1	0.007142857142857143	A0A7H8N6X5	A0A7H8N6X5		1	1
Strep_C103137	Strep_C103137A0	1	0.007142857142857143	A0A7H8N6Y8	A0A7H8N6Y8		1	1
Strep_C103138	Strep_C103138A0	1	0.007142857142857143	A0A7H8N712	A0A7H8N712		1	1
Strep_C103139	Strep_C103139A0	1	0.007142857142857143	A0A7H8N721	A0A7H8N721	A0A7H0I7E4	2	2
Strep_C10314	Strep_C10314A0	1	0.007142857142857143	A0A2R4T1P5	A0A2R4T1P5		1	1
Strep_C103140	Strep_C103140A25	2	0.014285714285714285	A0A0U3LHB8	A0A7H8N723	A0A7H8N647,A0A2R4T5K9,C9YUN6	106	65
Strep_C103141	Strep_C103141A0	1	0.007142857142857143	A0A7H8N727	A0A7H8N727		1	1
Strep_C103142	Strep_C103142A0	1	0.007142857142857143	A0A7H8NAE7	A0A7H8NAE7	A0A6I6FIL2	2	2
Strep_C103143	Strep_C103143A0	1	0.007142857142857143	A0A7H8NAG1	A0A7H8NAG1		1	1
Strep_C103144	Strep_C103144A0	1	0.007142857142857143	A0A7H8NAG2	A0A7H8NAG2		1	1
Strep_C103145	Strep_C103145A0	1	0.007142857142857143	A0A7H8NAG5	A0A7H8NAG5		1	1
Strep_C103146	Strep_C103146A0	1	0.007142857142857143	A0A7H8NAH1	A0A7H8NAH1		1	1
Strep_C103147	Strep_C103147A0	1	0.007142857142857143	A0A7H8NAH7	A0A7H8NAH7		1	1
Strep_C103148	Strep_C103148A0	1	0.007142857142857143	A0A7H8NAI0	A0A7H8NAI0		1	1
Strep_C103149	Strep_C103149A0	1	0.007142857142857143	A0A7H8NAJ0	A0A7H8NAJ0		1	1
Strep_C10315	Strep_C10315A0	1	0.007142857142857143	A0A2R4T1Q4	A0A2R4T1Q4		1	1
Strep_C103150	Strep_C103150A0	1	0.007142857142857143	A0A7H8NAJ3	A0A7H8NAJ3	A0A6I6SCS6,Q1EQ99,A0A291W4A3	6	6
Strep_C103151	Strep_C103151A0	1	0.007142857142857143	A0A7H8NAJ6	A0A7H8NAJ6		1	1
Strep_C103152	Strep_C103152A0	1	0.007142857142857143	A0A7H8NAL5	A0A7H8NAL5		1	1
Strep_C103153	Strep_C103153A0	1	0.007142857142857143	A0A7H8NAM1	A0A7H8NAM1	A0A5J6HMF6,G2P016,A0A143C4M4	6	6
Strep_C103154	Strep_C103154A0	1	0.007142857142857143	A0A7H8NAM2	A0A7H8NAM2		1	1
